Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino,LongDest,LatDest,LongOrig,LatOrig
GLO - 1135,GOL,Nacional,2015-02-07 04:44:00+00:00,,2015-02-07T06:00:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Val De Cans,Belem,PA,Brasil,Marechal Cunha Machado,Sao Luis,MA,Brasil,-44.2348802,-2.5849927,-48.4775227,-1.3820615
GLO - 1283,GOL,Nacional,2015-02-07 04:40:00+00:00,2015-02-07T04:40:00Z,2015-02-07T06:01:00Z,2015-02-07T06:01:00Z,Realizado,,Senador Nilo Coelho,Petrolina,PE,Brasil,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-40.5660751,-9.3665077
GLO - 1759,GOL,Regional,2015-02-07 04:45:00+00:00,2015-02-07T04:45:00Z,2015-02-07T06:02:00Z,2015-02-07T06:02:00Z,Realizado,,Presidente Joao Suassuna,Campina Grande,PB,Brasil,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-35.8940206,-7.2688784
AZU - 2545,AZUL,Regional,2015-02-07 03:10:00+00:00,2015-02-07T03:10:00Z,2015-02-07T06:02:00Z,2015-02-07T06:02:00Z,Realizado,,Marechal Cunha Machado,Sao Luis,MA,Brasil,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-44.2348802,-2.5849927
AZU - 5151,AZUL,Regional,2015-02-07 05:10:00+00:00,,2015-02-07T06:05:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Pelotas,Pelotas,RS,Brasil,Salgado Filho,Porto Alegre,RS,Brasil,-51.1753811,-29.9934732,-52.3279312,-31.71795
GLO - 1331,GOL,Nacional,2015-02-07 04:55:00+00:00,2015-02-07T04:55:00Z,2015-02-07T06:05:00Z,2015-02-07T06:05:00Z,Realizado,,Tenente-Coronel Aviador Cesar Bombonato,Uberlandia,MG,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-48.2308653,-18.888969
TAM - 3585,TAM,Nacional,2015-02-07 02:46:00+00:00,2015-02-07T02:46:00Z,2015-02-07T06:05:00Z,2015-02-07T06:05:00Z,Realizado,,Placido De Castro,Sena Madureira,AC,Brasil,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,-67.894367,-9.870171
TAM - 8085,TAM,Internacional,2015-02-07 18:05:00+00:00,2015-02-07T18:05:00Z,2015-02-08T06:05:00Z,2015-02-08T06:05:00Z,Realizado,,Londres,Londres,N/I,Reino Unido,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,0.049518,51.5048437
GLO - 1093,GOL,Nacional,2015-02-07 04:35:00+00:00,2015-02-07T04:35:00Z,2015-02-07T06:05:00Z,2015-02-07T06:05:00Z,Realizado,,Governador Aluizio Alves,Natal,RN,Brasil,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-35.3673819,-5.7683702
GLO - 1161,GOL,Regional,2015-02-07 03:29:00+00:00,,2015-02-07T06:05:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-38.3312411,-12.9110977
TAM - 3646,TAM,Nacional,2015-02-07 03:10:00+00:00,2015-02-07T03:10:00Z,2015-02-07T06:07:00Z,2015-02-07T06:07:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-46.478126,-23.4345529
GLO - 1865,GOL,Nacional,2015-02-07 05:05:00+00:00,,2015-02-07T06:08:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Santa Maria,Aracaju,SE,Brasil,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-37.0762462,-10.9822278
TAM - 3601,TAM,Nacional,2015-02-07 03:31:00+00:00,2015-02-07T03:31:00Z,2015-02-07T06:10:00Z,2015-02-07T06:10:00Z,Realizado,,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-38.3312411,-12.9110977
TAM - 3515,TAM,Nacional,2015-02-07 04:20:00+00:00,2015-02-07T04:20:00Z,2015-02-07T06:10:00Z,2015-02-07T06:10:00Z,Realizado,,Val De Cans,Belem,PA,Brasil,Pinto Martins,Fortaleza,CE,Brasil,-38.5330966,-3.7771555,-48.4775227,-1.3820615
AEA - 83,AIR EUROPA S/A,Internacional,2015-02-07 20:45:00+00:00,2015-02-07T21:10:00Z,2015-02-08T06:11:00Z,2015-02-08T06:38:00Z,Realizado,CONEXAO DE AERONAVE,Madrid,Madrid,N/I,Espanha,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-3.5679515,40.4839361
AZU - 4010,AZUL,Nacional,2015-02-07 02:20:00+00:00,2015-02-07T02:05:00Z,2015-02-07T06:12:00Z,2015-02-07T05:33:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Eduardo Gomes,Manaus,AM,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-60.0463249,-3.0358474
GLO - 1353,GOL,Nacional,2015-02-07 05:18:00+00:00,2015-02-07T05:38:00Z,2015-02-07T06:13:00Z,2015-02-07T06:35:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Marechal Cunha Machado,Sao Luis,MA,Brasil,Prefeito Renato Moreira,Imperatriz,MA,Brasil,-47.4560696,-5.5316945,-44.2348802,-2.5849927
GLO - 1071,GOL,Nacional,2015-02-07 05:00:00+00:00,2015-02-07T05:00:00Z,2015-02-07T06:15:00Z,2015-02-07T06:15:00Z,Realizado,,Presidente Prudente,Presidente Prudente,SP,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-51.4176625,-22.1783402
GLO - 1901,GOL,Nacional,2015-02-07 02:50:00+00:00,2015-02-07T02:50:00Z,2015-02-07T06:15:00Z,2015-02-07T06:15:00Z,Realizado,,Marechal Cunha Machado,Sao Luis,MA,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-44.2348802,-2.5849927
TAM - 3893,TAM,Nacional,2015-02-07 05:05:00+00:00,,2015-02-07T06:15:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Eduardo Gomes,Manaus,AM,Brasil,Maestro Wilson Fonseca,Santarem,PA,Brasil,-54.7862433,-2.4248295,-60.0463249,-3.0358474
TAM - 8087,TAM,Internacional,2015-02-07 21:20:00+00:00,2015-02-07T21:20:00Z,2015-02-08T06:15:00Z,2015-02-08T06:15:00Z,Realizado,,Orlando,Orlando,N/I,Estados Unidos,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-81.308083,28.4311577
TAM - 3171,TAM,Nacional,2015-02-07 03:43:00+00:00,2015-02-07T03:43:00Z,2015-02-07T06:15:00Z,2015-02-07T06:15:00Z,Realizado,,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-38.3312411,-12.9110977
TAM - 3479,TAM,Nacional,2015-02-07 05:05:00+00:00,2015-02-07T04:54:00Z,2015-02-07T06:17:00Z,2015-02-07T06:15:00Z,Realizado,AEROPORTO DESTINO ABAIXO DOS LIMITES,Porto Seguro,Porto Seguro,BA,Brasil,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-39.0821431,-16.4395303
GLO - 1199,GOL,Nacional,2015-02-07 03:32:00+00:00,2015-02-07T03:32:00Z,2015-02-07T06:18:00Z,2015-02-07T06:18:00Z,Realizado,,Governador Aluizio Alves,Natal,RN,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-35.3673819,-5.7683702
GLO - 1871,GOL,Nacional,2015-02-07 04:00:00+00:00,2015-02-07T04:30:00Z,2015-02-07T06:20:00Z,2015-02-07T06:40:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Marechal Rondon,Varzea Grande,MT,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-56.1172687,-15.6530786
GLO - 1837,GOL,Nacional,2015-02-07 05:22:00+00:00,2015-02-07T05:22:00Z,2015-02-07T06:20:00Z,2015-02-07T06:20:00Z,Realizado,,Val De Cans,Belem,PA,Brasil,Maraba,Maraba,PA,Brasil,-49.1369385,-5.3717191,-48.4775227,-1.3820615
TAM - 3093,TAM,Nacional,2015-02-07 04:00:00+00:00,2015-02-07T04:00:00Z,2015-02-07T06:20:00Z,2015-02-07T06:20:00Z,Realizado,,Santa Maria,Aracaju,SE,Brasil,Santos Dumont,Rio De Janeiro,RJ,Brasil,-43.1648755,-22.9111438,-37.0762462,-10.9822278
GLO - 1141,GOL,Nacional,2015-02-07 05:15:00+00:00,2015-02-07T05:15:00Z,2015-02-07T06:20:00Z,2015-02-07T06:20:00Z,Realizado,,Governador Jose Richa,Londrina,PR,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-51.1331599,-23.3320714
AZU - 8705,AZUL,Internacional,2015-02-07 21:45:00+00:00,2015-02-07T21:35:00Z,2015-02-08T06:20:00Z,2015-02-08T05:58:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Fort Lauderdale,Fort Lauderdale,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.1506022,26.0742344
GLO - 1076,GOL,Nacional,2015-02-07 05:20:00+00:00,2015-02-07T05:20:00Z,2015-02-07T06:21:00Z,2015-02-07T06:21:00Z,Realizado,,Cataratas,Foz Do Iguacu,PR,Brasil,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,-49.1724811,-25.5327132,-54.4909265,-25.5938142
GLO - 1501,GOL,Nacional,2015-02-07 05:30:00+00:00,2015-02-07T05:30:00Z,2015-02-07T06:23:00Z,2015-02-07T06:23:00Z,Realizado,,Serafin Enoss Bertaso,Chapeco,SC,Brasil,Hercilio Luz,Florianopolis,SC,Brasil,-48.5459657,-27.670118,-52.6606432,-27.1341385
TAM - 3859,TAM,Nacional,2015-02-07 03:00:00+00:00,2015-02-07T03:20:00Z,2015-02-07T06:25:00Z,2015-02-07T06:35:00Z,Realizado,AEROPORTO COM RESTRICOES OPERACIONAIS,Eduardo Gomes,Manaus,AM,Brasil,Pinto Martins,Fortaleza,CE,Brasil,-38.5330966,-3.7771555,-60.0463249,-3.0358474
TAM - 3775,TAM,Nacional,2015-02-07 04:43:00+00:00,2015-02-07T04:43:00Z,2015-02-07T06:25:00Z,2015-02-07T06:25:00Z,Realizado,,Campo Grande,Campo Grande,MS,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-54.6741233,-20.4686937
GLO - 1241,GOL,Nacional,2015-02-07 02:45:00+00:00,2015-02-07T02:45:00Z,2015-02-07T06:25:00Z,2015-02-07T06:25:00Z,Realizado,,Governador Aluizio Alves,Natal,RN,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-35.3673819,-5.7683702
TAM - 8103,TAM,Internacional,2015-02-07 20:15:00+00:00,2015-02-07T20:15:00Z,2015-02-08T06:25:00Z,2015-02-08T06:25:00Z,Realizado,,New York,New York,N/I,Estados Unidos,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-73.7781391,40.6413111
AZU - 4141,AZUL,Nacional,2015-02-07 05:00:00+00:00,2015-02-07T04:45:00Z,2015-02-07T06:26:00Z,2015-02-07T06:13:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Campo Grande,Campo Grande,MS,Brasil,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,-49.1724811,-25.5327132,-54.6741233,-20.4686937
AZU - 4100,AZUL,Nacional,2015-02-07 03:43:00+00:00,2015-02-06T03:31:00Z,2015-02-07T06:28:00Z,2015-02-06T06:14:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Santa Maria,Aracaju,SE,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-37.0762462,-10.9822278
AZU - 2535,AZUL,Nacional,2015-02-07 04:20:00+00:00,2015-02-07T04:50:00Z,2015-02-07T06:29:00Z,2015-02-07T06:51:00Z,Realizado,SEGURANCA/PAX/CARGA/ALARME,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Santos Dumont,Rio De Janeiro,RJ,Brasil,-43.1648755,-22.9111438,-38.3312411,-12.9110977
TAM - 3487,TAM,Nacional,2015-02-07 03:17:00+00:00,2015-02-07T03:17:00Z,2015-02-07T06:29:00Z,2015-02-07T06:29:00Z,Realizado,,Governador Aluizio Alves,Natal,RN,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-35.3673819,-5.7683702
TAM - 3359,TAM,Nacional,2015-02-07 03:05:00+00:00,2015-02-07T03:30:00Z,2015-02-07T06:30:00Z,2015-02-07T06:43:00Z,Realizado,AEROPORTO COM RESTRICOES OPERACIONAIS,Presidente Castro Pinto,Bayeux,PB,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-34.9506137,-7.14706
DAL - 221,DELTA AIRLINES,Internacional,2015-02-07 21:56:00+00:00,2015-02-07T21:56:00Z,2015-02-08T06:30:00Z,2015-02-08T06:30:00Z,Realizado,,Atlanta/Intl,Atlanta/Intl,N/I,Estados Unidos,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,-84.4277001,33.6407282
TAM - 3513,TAM,Nacional,2015-02-07 03:00:00+00:00,2015-02-07T03:00:00Z,2015-02-07T06:30:00Z,2015-02-07T06:30:00Z,Realizado,,Santa Maria,Aracaju,SE,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-37.0762462,-10.9822278
GLO - 1541,GOL,Nacional,2015-02-07 03:00:00+00:00,2015-02-07T03:00:00Z,2015-02-07T06:31:00Z,2015-02-07T06:31:00Z,Realizado,,Pinto Martins,Fortaleza,CE,Brasil,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,-43.2494233,-22.8134098,-38.5330966,-3.7771555
AZU - 4343,AZUL,Nacional,2015-02-07 05:10:00+00:00,2015-02-07T04:58:00Z,2015-02-07T06:31:00Z,2015-02-07T06:22:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Presidente Prudente,Presidente Prudente,SP,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-51.4176625,-22.1783402
AZU - 2730,AZUL,Nacional,2015-02-07 05:35:00+00:00,2015-02-07T05:54:00Z,2015-02-07T06:32:00Z,2015-02-07T06:47:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Governador Aluizio Alves,Natal,RN,Brasil,Guararapes - Gilberto Freyre,Recife,PE,Brasil,-34.9240154,-8.1259315,-35.3673819,-5.7683702
GLO - 1653,GOL,Regional,2015-02-07 05:20:00+00:00,2015-02-07T05:20:00Z,2015-02-07T06:33:00Z,2015-02-07T06:33:00Z,Realizado,,Pinto Martins,Fortaleza,CE,Brasil,Marechal Cunha Machado,Sao Luis,MA,Brasil,-44.2348802,-2.5849927,-38.5330966,-3.7771555
SLM - 9918,SURINAM AIRWAYS,Internacional,2015-02-07 05:04:00+00:00,2015-02-07T05:41:00Z,2015-02-07T06:34:00Z,2015-02-07T06:54:00Z,Realizado,CONEXAO DE AERONAVE,Val De Cans,Belem,PA,Brasil,Caiena,Caiena,N/I,Guiana Francesa,-52.3638975,4.8222247,-48.4775227,-1.3820615
AZU - 5058,AZUL,Nacional,2015-02-07 05:35:00+00:00,2015-02-07T05:35:00Z,2015-02-07T06:34:00Z,2015-02-07T06:34:00Z,Realizado,,Viracopos,Campinas,SP,Brasil,Santos Dumont,Rio De Janeiro,RJ,Brasil,-43.1648755,-22.9111438,-47.1375685,-23.008205
AZU - 4419,AZUL,Nacional,2015-02-07 05:12:00+00:00,2015-02-07T05:12:00Z,2015-02-07T06:34:00Z,2015-02-07T06:34:00Z,Realizado,,Tenente-Coronel Aviador Cesar Bombonato,Uberlandia,MG,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-48.2308653,-18.888969
TAM - 3751,TAM,Nacional,2015-02-07 02:47:00+00:00,2015-02-07T02:47:00Z,2015-02-07T06:35:00Z,2015-02-07T06:35:00Z,Realizado,,Eduardo Gomes,Manaus,AM,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-60.0463249,-3.0358474
TAM - 3181,TAM,Nacional,2015-02-07 04:57:00+00:00,2015-02-07T04:57:00Z,2015-02-07T06:35:00Z,2015-02-07T06:35:00Z,Realizado,,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-47.9172348,-15.8697369
GLO - 1401,GOL,Nacional,2015-02-07 03:50:00+00:00,,2015-02-07T06:35:00Z,,Cancelado,CANCELAMENTO POR MOTIVOS TECNICOS - OPERACIONAIS,Guararapes - Gilberto Freyre,Recife,PE,Brasil,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,-34.9240154,-8.1259315
TAM - 3440,TAM,Regional,2015-02-07 05:24:00+00:00,2015-02-07T05:08:00Z,2015-02-07T06:35:00Z,2015-02-07T06:17:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-43.2494233,-22.8134098
AZU - 2805,AZUL,Nacional,2015-02-07 05:30:00+00:00,2015-02-07T05:26:00Z,2015-02-07T06:36:00Z,2015-02-07T06:32:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Cataratas,Foz Do Iguacu,PR,Brasil,Afonso Pena,Sao Jose Dos Pinhais,PR,Brasil,-49.1724811,-25.5327132,-54.4909265,-25.5938142
TAM - 3731,TAM,Nacional,2015-02-07 05:50:00+00:00,2015-02-07T05:50:00Z,2015-02-07T06:37:00Z,2015-02-07T06:37:00Z,Realizado,,Santa Genoveva,Goiania,GO,Brasil,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,-49.2221166,-16.632488
GLO - 1801,GOL,Nacional,2015-02-07 05:15:00+00:00,,2015-02-07T06:38:00Z,,Cancelado,CANCELAMENTO - AEROPORTO DESTINO ABAIXO LIMITES,Porto Seguro,Porto Seguro,BA,Brasil,Tancredo Neves,Confins,MG,Brasil,-43.965396,-19.634099,-39.0821431,-16.4395303
GLO - 1811,GOL,Nacional,2015-02-07 03:15:00+00:00,2015-02-07T03:02:00Z,2015-02-07T06:38:00Z,2015-02-07T06:20:00Z,Realizado,ANTECIPACAO DE HORARIO AUTORIZADA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Salgado Filho,Porto Alegre,RS,Brasil,-51.1753811,-29.9934732,-38.3312411,-12.9110977
AZU - 2849,AZUL,Regional,2015-02-07 05:32:00+00:00,2015-02-07T05:32:00Z,2015-02-07T06:40:00Z,2015-02-07T06:40:00Z,Realizado,,Tancredo Neves,Confins,MG,Brasil,Congonhas,Sao Paulo,SP,Brasil,-46.6565842,-23.6273246,-43.965396,-19.634099
TAM - 3323,TAM,Nacional,2015-02-07 03:10:00+00:00,2015-02-07T03:10:00Z,2015-02-07T06:40:00Z,2015-02-07T06:40:00Z,Realizado,,Pinto Martins,Fortaleza,CE,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-38.5330966,-3.7771555
TAP - 80,TAP AIR PORTUGAL,Internacional,2015-02-07 20:40:00+00:00,2015-02-07T20:40:00Z,2015-02-08T06:40:00Z,2015-02-08T06:40:00Z,Realizado,,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,Porto,Porto,N/I,Portugal,-8.6785514,41.2421186,-46.478126,-23.4345529
TAM - 3645,TAM,Regional,2015-02-07 03:40:00+00:00,2015-02-07T03:39:00Z,2015-02-07T06:40:00Z,2015-02-07T06:33:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Zumbi Dos Palmares,Rio Largo,AL,Brasil,Guarulhos - Governador Andre Franco Montoro,Guarulhos,SP,Brasil,-46.478126,-23.4345529,-35.7928829,-9.5116056
TAM - 3883,TAM,Nacional,2015-02-07 04:28:00+00:00,2015-02-07T04:28:00Z,2015-02-07T06:41:00Z,2015-02-07T06:41:00Z,Realizado,,Senador Petronio Portella,Teresina,PI,Brasil,Presidente Juscelino Kubitschek,Brasilia,DF,Brasil,-47.9172348,-15.8697369,-42.8211703,-5.0635434
AZU - 2685,AZUL,Nacional,2015-02-07 04:00:00+00:00,2015-02-07T04:00:00Z,2015-02-07T06:41:00Z,2015-02-07T06:41:00Z,Realizado,,Senador Nilo Coelho,Petrolina,PE,Brasil,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-40.5660751,-9.3665077
